region;Year;Medal;Season;medal_count;key;
Bulgaria;1976;Gold;Summer;6;Bulgaria|1976|Gold;
Bulgaria;1976;Silver;Summer;9;Bulgaria|1976|Silver;
Bulgaria;1980;Bronze;Summer;17;Bulgaria|1980|Bronze;
Bulgaria;1980;Bronze;Winter;1;Bulgaria|1980|Bronze;
Bulgaria;1980;Gold;Summer;8;Bulgaria|1980|Gold;
Bulgaria;1980;Silver;Summer;16;Bulgaria|1980|Silver;
Bulgaria;1988;Bronze;Summer;13;Bulgaria|1988|Bronze;
Bulgaria;1988;Gold;Summer;10;Bulgaria|1988|Gold;
Bulgaria;1988;Silver;Summer;12;Bulgaria|1988|Silver;
Bulgaria;1992;Bronze;Summer;6;Bulgaria|1992|Bronze;
Bulgaria;1992;Gold;Summer;3;Bulgaria|1992|Gold;
Bulgaria;1992;Silver;Summer;7;Bulgaria|1992|Silver;
Bulgaria;1996;Bronze;Summer;5;Bulgaria|1996|Bronze;
Bulgaria;1996;Gold;Summer;3;Bulgaria|1996|Gold;
Bulgaria;1996;Silver;Summer;7;Bulgaria|1996|Silver;
Bulgaria;1998;Gold;Winter;1;Bulgaria|1998|Gold;
Bulgaria;2000;Bronze;Summer;2;Bulgaria|2000|Bronze;
Bulgaria;2000;Gold;Summer;5;Bulgaria|2000|Gold;
Bulgaria;2000;Silver;Summer;6;Bulgaria|2000|Silver;
Bulgaria;2002;Bronze;Winter;2;Bulgaria|2002|Bronze;
Bulgaria;2002;Silver;Winter;1;Bulgaria|2002|Silver;
Bulgaria;2004;Bronze;Summer;9;Bulgaria|2004|Bronze;
Bulgaria;2004;Gold;Summer;2;Bulgaria|2004|Gold;
Bulgaria;2004;Silver;Summer;1;Bulgaria|2004|Silver;
Bulgaria;2006;Silver;Winter;1;Bulgaria|2006|Silver;
Bulgaria;2008;Bronze;Summer;3;Bulgaria|2008|Bronze;
Bulgaria;2008;Gold;Summer;1;Bulgaria|2008|Gold;
Bulgaria;2008;Silver;Summer;1;Bulgaria|2008|Silver;
Bulgaria;2012;Bronze;Summer;1;Bulgaria|2012|Bronze;
Bulgaria;2012;Silver;Summer;1;Bulgaria|2012|Silver;
Bulgaria;2016;Bronze;Summer;2;Bulgaria|2016|Bronze;
Bulgaria;2016;Silver;Summer;1;Bulgaria|2016|Silver;
Burundi;1996;Gold;Summer;1;Burundi|1996|Gold;
Burundi;2016;Silver;Summer;1;Burundi|2016|Silver;
Cameroon;1968;Silver;Summer;1;Cameroon|1968|Silver;
Cameroon;1984;Bronze;Summer;1;Cameroon|1984|Bronze;
Cameroon;2000;Gold;Summer;1;Cameroon|2000|Gold;
Cameroon;2004;Gold;Summer;1;Cameroon|2004|Gold;
Cameroon;2008;Gold;Summer;1;Cameroon|2008|Gold;
Canada;1900;Bronze;Summer;1;Canada|1900|Bronze;
Canada;1900;Gold;Summer;1;Canada|1900|Gold;
Canada;1904;Bronze;Summer;1;Canada|1904|Bronze;
Canada;1904;Gold;Summer;4;Canada|1904|Gold;
Canada;1904;Silver;Summer;1;Canada|1904|Silver;
Canada;1906;Gold;Summer;1;Canada|1906|Gold;
Canada;1906;Silver;Summer;1;Canada|1906|Silver;
Canada;1908;Bronze;Summer;10;Canada|1908|Bronze;
Canada;1908;Gold;Summer;3;Canada|1908|Gold;
Canada;1908;Silver;Summer;3;Canada|1908|Silver;
Canada;1912;Bronze;Summer;3;Canada|1912|Bronze;
Canada;1912;Gold;Summer;3;Canada|1912|Gold;
Canada;1912;Silver;Summer;2;Canada|1912|Silver;
Canada;1920;Bronze;Summer;3;Canada|1920|Bronze;
Canada;1920;Gold;Summer;3;Canada|1920|Gold;
Canada;1920;Silver;Summer;3;Canada|1920|Silver;
Canada;1924;Bronze;Summer;1;Canada|1924|Bronze;
Canada;1924;Gold;Winter;1;Canada|1924|Gold;
Canada;1924;Silver;Summer;3;Canada|1924|Silver;
Canada;1928;Bronze;Summer;7;Canada|1928|Bronze;
Canada;1928;Gold;Summer;4;Canada|1928|Gold;
Canada;1928;Gold;Winter;1;Canada|1928|Gold;
Canada;1928;Silver;Summer;4;Canada|1928|Silver;
Canada;1932;Bronze;Summer;9;Canada|1932|Bronze;
Canada;1932;Bronze;Winter;5;Canada|1932|Bronze;
Canada;1932;Gold;Summer;2;Canada|1932|Gold;
Canada;1932;Gold;Winter;1;Canada|1932|Gold;
Canada;1932;Silver;Summer;5;Canada|1932|Silver;
Canada;1932;Silver;Winter;1;Canada|1932|Silver;
Canada;1936;Bronze;Summer;5;Canada|1936|Bronze;
Canada;1936;Gold;Summer;1;Canada|1936|Gold;
Canada;1936;Silver;Summer;3;Canada|1936|Silver;
Canada;1936;Silver;Winter;1;Canada|1936|Silver;
Canada;1948;Bronze;Summer;2;Canada|1948|Bronze;
Canada;1948;Bronze;Winter;1;Canada|1948|Bronze;
Canada;1948;Gold;Winter;2;Canada|1948|Gold;
Canada;1948;Silver;Summer;2;Canada|1948|Silver;
Canada;1952;Bronze;Winter;1;Canada|1952|Bronze;
Canada;1952;Gold;Summer;1;Canada|1952|Gold;
Canada;1952;Gold;Winter;1;Canada|1952|Gold;
Canada;1952;Silver;Summer;2;Canada|1952|Silver;
Canada;1956;Bronze;Summer;3;Canada|1956|Bronze;
Canada;1956;Bronze;Winter;2;Canada|1956|Bronze;
Canada;1956;Gold;Summer;2;Canada|1956|Gold;
Canada;1956;Silver;Summer;1;Canada|1956|Silver;
Canada;1956;Silver;Winter;1;Canada|1956|Silver;
Canada;1960;Bronze;Winter;1;Canada|1960|Bronze;
Canada;1960;Gold;Winter;2;Canada|1960|Gold;
Canada;1960;Silver;Summer;1;Canada|1960|Silver;
Canada;1960;Silver;Winter;1;Canada|1960|Silver;
Canada;1964;Bronze;Summer;1;Canada|1964|Bronze;
Canada;1964;Bronze;Winter;1;Canada|1964|Bronze;
Canada;1964;Gold;Summer;1;Canada|1964|Gold;
Canada;1964;Gold;Winter;1;Canada|1964|Gold;
Canada;1964;Silver;Summer;2;Canada|1964|Silver;
Canada;1964;Silver;Winter;1;Canada|1964|Silver;
Canada;1968;Bronze;Summer;1;Canada|1968|Bronze;
Canada;1968;Bronze;Winter;1;Canada|1968|Bronze;
Canada;1968;Gold;Summer;1;Canada|1968|Gold;
Canada;1968;Gold;Winter;1;Canada|1968|Gold;
Canada;1968;Silver;Summer;3;Canada|1968|Silver;
Canada;1968;Silver;Winter;1;Canada|1968|Silver;
Canada;1972;Bronze;Summer;3;Canada|1972|Bronze;
Canada;1972;Silver;Summer;2;Canada|1972|Silver;
Canada;1972;Silver;Winter;1;Canada|1972|Silver;
Canada;1976;Bronze;Summer;6;Canada|1976|Bronze;
Canada;1976;Bronze;Winter;1;Canada|1976|Bronze;
Canada;1976;Gold;Winter;1;Canada|1976|Gold;
Canada;1976;Silver;Summer;5;Canada|1976|Silver;
Canada;1976;Silver;Winter;1;Canada|1976|Silver;
Canada;1980;Bronze;Winter;1;Canada|1980|Bronze;
Canada;1980;Silver;Winter;1;Canada|1980|Silver;
Canada;1984;Bronze;Summer;16;Canada|1984|Bronze;
Canada;1984;Bronze;Winter;1;Canada|1984|Bronze;
Canada;1984;Gold;Summer;10;Canada|1984|Gold;
Canada;1984;Gold;Winter;2;Canada|1984|Gold;
Canada;1984;Silver;Summer;18;Canada|1984|Silver;
Canada;1984;Silver;Winter;1;Canada|1984|Silver;
Canada;1988;Bronze;Summer;5;Canada|1988|Bronze;
Canada;1988;Bronze;Winter;3;Canada|1988|Bronze;
Canada;1988;Gold;Summer;3;Canada|1988|Gold;
Canada;1988;Silver;Summer;2;Canada|1988|Silver;
Canada;1988;Silver;Winter;2;Canada|1988|Silver;
Canada;1992;Bronze;Summer;7;Canada|1992|Bronze;
Canada;1992;Bronze;Winter;2;Canada|1992|Bronze;
Canada;1992;Gold;Summer;7;Canada|1992|Gold;
Canada;1992;Gold;Winter;2;Canada|1992|Gold;
Canada;1992;Silver;Summer;4;Canada|1992|Silver;
Canada;1992;Silver;Winter;3;Canada|1992|Silver;
Canada;1994;Bronze;Winter;4;Canada|1994|Bronze;
Canada;1994;Gold;Winter;3;Canada|1994|Gold;
Canada;1994;Silver;Winter;6;Canada|1994|Silver;
Canada;1996;Bronze;Summer;8;Canada|1996|Bronze;
Canada;1996;Gold;Summer;3;Canada|1996|Gold;
Canada;1996;Silver;Summer;11;Canada|1996|Silver;
Canada;1998;Bronze;Winter;4;Canada|1998|Bronze;
Canada;1998;Gold;Winter;6;Canada|1998|Gold;
Canada;1998;Silver;Winter;5;Canada|1998|Silver;
Canada;2000;Bronze;Summer;8;Canada|2000|Bronze;
Canada;2000;Gold;Summer;3;Canada|2000|Gold;
Canada;2000;Silver;Summer;3;Canada|2000|Silver;
Canada;2002;Bronze;Winter;7;Canada|2002|Bronze;
Canada;2002;Gold;Winter;7;Canada|2002|Gold;
Canada;2002;Silver;Winter;3;Canada|2002|Silver;
Canada;2004;Bronze;Summer;3;Canada|2004|Bronze;
Canada;2004;Gold;Summer;3;Canada|2004|Gold;
Canada;2004;Silver;Summer;6;Canada|2004|Silver;
Canada;2006;Bronze;Winter;7;Canada|2006|Bronze;
Canada;2006;Gold;Winter;7;Canada|2006|Gold;
Canada;2006;Silver;Winter;10;Canada|2006|Silver;
Canada;2008;Bronze;Summer;7;Canada|2008|Bronze;
Canada;2008;Gold;Summer;3;Canada|2008|Gold;
Canada;2008;Silver;Summer;9;Canada|2008|Silver;
Canada;2010;Bronze;Winter;5;Canada|2010|Bronze;
Canada;2010;Gold;Winter;14;Canada|2010|Gold;
Canada;2010;Silver;Winter;7;Canada|2010|Silver;
Canada;2012;Bronze;Summer;12;Canada|2012|Bronze;
Canada;2012;Gold;Summer;1;Canada|2012|Gold;
Canada;2012;Silver;Summer;5;Canada|2012|Silver;
Canada;2014;Bronze;Winter;5;Canada|2014|Bronze;
Canada;2014;Gold;Winter;10;Canada|2014|Gold;
Canada;2014;Silver;Winter;10;Canada|2014|Silver;
Canada;2016;Bronze;Summer;15;Canada|2016|Bronze;
Canada;2016;Gold;Summer;4;Canada|2016|Gold;
Canada;2016;Silver;Summer;3;Canada|2016|Silver;
Chile;1928;Silver;Summer;1;Chile|1928|Silver;
Chile;1952;Silver;Summer;2;Chile|1952|Silver;
Chile;1956;Bronze;Summer;2;Chile|1956|Bronze;
Chile;1956;Silver;Summer;2;Chile|1956|Silver;
Chile;1988;Silver;Summer;1;Chile|1988|Silver;
Chile;2000;Bronze;Summer;1;Chile|2000|Bronze;
Chile;2004;Bronze;Summer;1;Chile|2004|Bronze;
Chile;2004;Gold;Summer;2;Chile|2004|Gold;
Chile;2008;Silver;Summer;1;Chile|2008|Silver;
China;1984;Bronze;Summer;9;China|1984|Bronze;
China;1984;Gold;Summer;15;China|1984|Gold;
China;1984;Silver;Summer;8;China|1984|Silver;
China;1988;Bronze;Summer;12;China|1988|Bronze;
China;1988;Gold;Summer;5;China|1988|Gold;
China;1988;Silver;Summer;11;China|1988|Silver;
China;1992;Bronze;Summer;15;China|1992|Bronze;
China;1992;Gold;Summer;16;China|1992|Gold;
China;1992;Silver;Summer;22;China|1992|Silver;
China;1992;Silver;Winter;3;China|1992|Silver;
China;1994;Bronze;Winter;2;China|1994|Bronze;
China;1994;Silver;Winter;1;China|1994|Silver;
China;1996;Bronze;Summer;12;China|1996|Bronze;
China;1996;Gold;Summer;17;China|1996|Gold;
China;1996;Silver;Summer;22;China|1996|Silver;
China;1998;Bronze;Winter;2;China|1998|Bronze;
China;1998;Silver;Winter;6;China|1998|Silver;
China;2000;Bronze;Summer;14;China|2000|Bronze;
China;2000;Gold;Summer;28;China|2000|Gold;
China;2000;Silver;Summer;16;China|2000|Silver;
China;2002;Bronze;Winter;4;China|2002|Bronze;
China;2002;Gold;Winter;2;China|2002|Gold;
China;2002;Silver;Winter;2;China|2002|Silver;
China;2004;Bronze;Summer;14;China|2004|Bronze;
China;2004;Gold;Summer;32;China|2004|Gold;
China;2004;Silver;Summer;18;China|2004|Silver;
China;2006;Bronze;Winter;5;China|2006|Bronze;
China;2006;Gold;Winter;2;China|2006|Gold;
China;2006;Silver;Winter;4;China|2006|Silver;
China;2008;Bronze;Summer;28;China|2008|Bronze;
China;2008;Gold;Summer;51;China|2008|Gold;
China;2008;Silver;Summer;21;China|2008|Silver;
China;2010;Bronze;Winter;4;China|2010|Bronze;
China;2010;Gold;Winter;5;China|2010|Gold;
China;2010;Silver;Winter;2;China|2010|Silver;
China;2012;Bronze;Summer;24;China|2012|Bronze;
China;2012;Gold;Summer;38;China|2012|Gold;
China;2012;Silver;Summer;27;China|2012|Silver;
China;2014;Bronze;Winter;2;China|2014|Bronze;
China;2014;Gold;Winter;3;China|2014|Gold;
China;2014;Silver;Winter;4;China|2014|Silver;
China;2016;Bronze;Summer;26;China|2016|Bronze;
China;2016;Gold;Summer;26;China|2016|Gold;
China;2016;Silver;Summer;18;China|2016|Silver;
Colombia;1900;Silver;Summer;1;Colombia|1900|Silver;
Colombia;1972;Bronze;Summer;2;Colombia|1972|Bronze;
Colombia;1972;Silver;Summer;1;Colombia|1972|Silver;
Colombia;1984;Silver;Summer;1;Colombia|1984|Silver;
Colombia;1988;Bronze;Summer;1;Colombia|1988|Bronze;
Colombia;1992;Bronze;Summer;1;Colombia|1992|Bronze;
Colombia;2000;Gold;Summer;1;Colombia|2000|Gold;
Colombia;2004;Bronze;Summer;2;Colombia|2004|Bronze;
Colombia;2008;Bronze;Summer;1;Colombia|2008|Bronze;
Colombia;2008;Silver;Summer;1;Colombia|2008|Silver;
Colombia;2012;Bronze;Summer;4;Colombia|2012|Bronze;
Colombia;2012;Gold;Summer;1;Colombia|2012|Gold;
Colombia;2012;Silver;Summer;3;Colombia|2012|Silver;
Colombia;2016;Bronze;Summer;3;Colombia|2016|Bronze;
Colombia;2016;Gold;Summer;3;Colombia|2016|Gold;
Colombia;2016;Silver;Summer;2;Colombia|2016|Silver;
Costa Rica;1988;Silver;Summer;1;Costa Rica|1988|Silver;
Costa Rica;1996;Gold;Summer;1;Costa Rica|1996|Gold;
Costa Rica;2000;Bronze;Summer;2;Costa Rica|2000|Bronze;
Croatia;1992;Bronze;Summer;2;Croatia|1992|Bronze;
Croatia;1992;Silver;Summer;1;Croatia|1992|Silver;
Croatia;1996;Gold;Summer;1;Croatia|1996|Gold;
Croatia;1996;Silver;Summer;1;Croatia|1996|Silver;
Croatia;2000;Bronze;Summer;1;Croatia|2000|Bronze;
Croatia;2000;Gold;Summer;1;Croatia|2000|Gold;
Croatia;2002;Gold;Winter;3;Croatia|2002|Gold;
Croatia;2002;Silver;Winter;1;Croatia|2002|Silver;
Croatia;2004;Bronze;Summer;2;Croatia|2004|Bronze;
Croatia;2004;Gold;Summer;1;Croatia|2004|Gold;
Croatia;2004;Silver;Summer;2;Croatia|2004|Silver;
Croatia;2006;Gold;Winter;1;Croatia|2006|Gold;
Croatia;2006;Silver;Winter;2;Croatia|2006|Silver;
Croatia;2008;Bronze;Summer;3;Croatia|2008|Bronze;
Croatia;2008;Silver;Summer;2;Croatia|2008|Silver;
Croatia;2010;Bronze;Winter;1;Croatia|2010|Bronze;
Croatia;2010;Silver;Winter;2;Croatia|2010|Silver;
Croatia;2012;Bronze;Summer;2;Croatia|2012|Bronze;
Croatia;2012;Gold;Summer;3;Croatia|2012|Gold;
Croatia;2012;Silver;Summer;1;Croatia|2012|Silver;
Croatia;2014;Silver;Winter;1;Croatia|2014|Silver;
Croatia;2016;Bronze;Summer;2;Croatia|2016|Bronze;
Croatia;2016;Gold;Summer;5;Croatia|2016|Gold;
Croatia;2016;Silver;Summer;3;Croatia|2016|Silver;
Cuba;1900;Gold;Summer;1;Cuba|1900|Gold;
Cuba;1900;Silver;Summer;1;Cuba|1900|Silver;
Cuba;1904;Gold;Summer;4;Cuba|1904|Gold;
Cuba;1948;Silver;Summer;1;Cuba|1948|Silver;
Cuba;1964;Silver;Summer;1;Cuba|1964|Silver;
Cuba;1968;Silver;Summer;4;Cuba|1968|Silver;
Cuba;1972;Bronze;Summer;4;Cuba|1972|Bronze;
Cuba;1972;Gold;Summer;3;Cuba|1972|Gold;
Cuba;1972;Silver;Summer;1;Cuba|1972|Silver;
Cuba;1976;Bronze;Summer;3;Cuba|1976|Bronze;
Cuba;1976;Gold;Summer;6;Cuba|1976|Gold;
Cuba;1976;Silver;Summer;4;Cuba|1976|Silver;
Cuba;1980;Bronze;Summer;5;Cuba|1980|Bronze;
Cuba;1980;Gold;Summer;8;Cuba|1980|Gold;
Cuba;1980;Silver;Summer;7;Cuba|1980|Silver;
Cuba;1992;Bronze;Summer;11;Cuba|1992|Bronze;
Cuba;1992;Gold;Summer;14;Cuba|1992|Gold;
Cuba;1992;Silver;Summer;6;Cuba|1992|Silver;
Cuba;1996;Bronze;Summer;8;Cuba|1996|Bronze;
Cuba;1996;Gold;Summer;9;Cuba|1996|Gold;
Cuba;1996;Silver;Summer;8;Cuba|1996|Silver;
Cuba;2000;Bronze;Summer;7;Cuba|2000|Bronze;
Cuba;2000;Gold;Summer;11;Cuba|2000|Gold;
Cuba;2000;Silver;Summer;11;Cuba|2000|Silver;
Cuba;2004;Bronze;Summer;11;Cuba|2004|Bronze;
Cuba;2004;Gold;Summer;9;Cuba|2004|Gold;
Cuba;2004;Silver;Summer;7;Cuba|2004|Silver;
Cuba;2008;Bronze;Summer;11;Cuba|2008|Bronze;
Cuba;2008;Gold;Summer;2;Cuba|2008|Gold;
Cuba;2008;Silver;Summer;11;Cuba|2008|Silver;
Cuba;2012;Bronze;Summer;6;Cuba|2012|Bronze;
Cuba;2012;Gold;Summer;5;Cuba|2012|Gold;
Cuba;2012;Silver;Summer;3;Cuba|2012|Silver;
Cuba;2016;Bronze;Summer;4;Cuba|2016|Bronze;
Cuba;2016;Gold;Summer;5;Cuba|2016|Gold;
Cuba;2016;Silver;Summer;2;Cuba|2016|Silver;
Curacao;1988;Silver;Summer;1;Curacao|1988|Silver;
Cyprus;2012;Silver;Summer;1;Cyprus|2012|Silver;
Czech Republic;1900;Bronze;Summer;2;Czech Republic|1900|Bronze;
Czech Republic;1900;Silver;Summer;1;Czech Republic|1900|Silver;
Czech Republic;1906;Bronze;Summer;2;Czech Republic|1906|Bronze;
Czech Republic;1908;Bronze;Summer;2;Czech Republic|1908|Bronze;
Czech Republic;1920;Bronze;Summer;2;Czech Republic|1920|Bronze;
Czech Republic;1924;Bronze;Summer;5;Czech Republic|1924|Bronze;
Czech Republic;1924;Gold;Summer;1;Czech Republic|1924|Gold;
Czech Republic;1924;Silver;Summer;4;Czech Republic|1924|Silver;
Czech Republic;1928;Bronze;Summer;2;Czech Republic|1928|Bronze;
Czech Republic;1928;Bronze;Winter;1;Czech Republic|1928|Bronze;
Czech Republic;1928;Gold;Summer;2;Czech Republic|1928|Gold;
Czech Republic;1928;Silver;Summer;5;Czech Republic|1928|Silver;
Czech Republic;1932;Bronze;Summer;2;Czech Republic|1932|Bronze;
Czech Republic;1932;Gold;Summer;1;Czech Republic|1932|Gold;
Czech Republic;1932;Silver;Summer;3;Czech Republic|1932|Silver;
Czech Republic;1936;Bronze;Summer;1;Czech Republic|1936|Bronze;
Czech Republic;1936;Gold;Summer;3;Czech Republic|1936|Gold;
Czech Republic;1936;Silver;Summer;5;Czech Republic|1936|Silver;
Czech Republic;1948;Bronze;Summer;3;Czech Republic|1948|Bronze;
Czech Republic;1948;Gold;Summer;6;Czech Republic|1948|Gold;
Czech Republic;1948;Silver;Summer;2;Czech Republic|1948|Silver;
Czech Republic;1948;Silver;Winter;1;Czech Republic|1948|Silver;
Czech Republic;1952;Bronze;Summer;3;Czech Republic|1952|Bronze;
Czech Republic;1952;Gold;Summer;7;Czech Republic|1952|Gold;
Czech Republic;1952;Silver;Summer;3;Czech Republic|1952|Silver;
Czech Republic;1956;Bronze;Summer;1;Czech Republic|1956|Bronze;
Czech Republic;1956;Gold;Summer;1;Czech Republic|1956|Gold;
Czech Republic;1956;Silver;Summer;4;Czech Republic|1956|Silver;
Czech Republic;1960;Bronze;Summer;3;Czech Republic|1960|Bronze;
Czech Republic;1960;Gold;Summer;3;Czech Republic|1960|Gold;
Czech Republic;1960;Silver;Summer;2;Czech Republic|1960|Silver;
Czech Republic;1960;Silver;Winter;1;Czech Republic|1960|Silver;
Czech Republic;1964;Bronze;Summer;3;Czech Republic|1964|Bronze;
Czech Republic;1964;Bronze;Winter;1;Czech Republic|1964|Bronze;
Czech Republic;1964;Gold;Summer;5;Czech Republic|1964|Gold;
Czech Republic;1964;Silver;Summer;6;Czech Republic|1964|Silver;
Czech Republic;1968;Bronze;Summer;4;Czech Republic|1968|Bronze;
Czech Republic;1968;Bronze;Winter;1;Czech Republic|1968|Bronze;
Czech Republic;1968;Gold;Summer;7;Czech Republic|1968|Gold;
Czech Republic;1968;Gold;Winter;1;Czech Republic|1968|Gold;
Czech Republic;1968;Silver;Summer;2;Czech Republic|1968|Silver;
Czech Republic;1968;Silver;Winter;2;Czech Republic|1968|Silver;
Czech Republic;1972;Bronze;Summer;2;Czech Republic|1972|Bronze;
Czech Republic;1972;Bronze;Winter;2;Czech Republic|1972|Bronze;
Czech Republic;1972;Gold;Summer;2;Czech Republic|1972|Gold;
Czech Republic;1972;Gold;Winter;1;Czech Republic|1972|Gold;
Czech Republic;1972;Silver;Summer;4;Czech Republic|1972|Silver;
Czech Republic;1976;Bronze;Summer;4;Czech Republic|1976|Bronze;
Czech Republic;1976;Gold;Summer;2;Czech Republic|1976|Gold;
Czech Republic;1976;Silver;Summer;2;Czech Republic|1976|Silver;
Czech Republic;1976;Silver;Winter;1;Czech Republic|1976|Silver;
Czech Republic;1980;Bronze;Summer;9;Czech Republic|1980|Bronze;
Czech Republic;1980;Bronze;Winter;1;Czech Republic|1980|Bronze;
Czech Republic;1980;Gold;Summer;2;Czech Republic|1980|Gold;
Czech Republic;1980;Silver;Summer;3;Czech Republic|1980|Silver;
Czech Republic;1984;Bronze;Winter;4;Czech Republic|1984|Bronze;
Czech Republic;1984;Silver;Winter;2;Czech Republic|1984|Silver;
Czech Republic;1988;Bronze;Summer;2;Czech Republic|1988|Bronze;
Czech Republic;1988;Bronze;Winter;2;Czech Republic|1988|Bronze;
Czech Republic;1988;Gold;Summer;3;Czech Republic|1988|Gold;
Czech Republic;1988;Silver;Summer;3;Czech Republic|1988|Silver;
Czech Republic;1988;Silver;Winter;1;Czech Republic|1988|Silver;
Czech Republic;1992;Bronze;Summer;1;Czech Republic|1992|Bronze;
Czech Republic;1992;Bronze;Winter;3;Czech Republic|1992|Bronze;
Czech Republic;1992;Gold;Summer;4;Czech Republic|1992|Gold;
Czech Republic;1992;Silver;Summer;2;Czech Republic|1992|Silver;
Czech Republic;1996;Bronze;Summer;4;Czech Republic|1996|Bronze;
Czech Republic;1996;Gold;Summer;4;Czech Republic|1996|Gold;
Czech Republic;1996;Silver;Summer;3;Czech Republic|1996|Silver;
Czech Republic;1998;Bronze;Winter;1;Czech Republic|1998|Bronze;
Czech Republic;1998;Gold;Winter;1;Czech Republic|1998|Gold;
Czech Republic;1998;Silver;Winter;1;Czech Republic|1998|Silver;
Czech Republic;2000;Bronze;Summer;3;Czech Republic|2000|Bronze;
Czech Republic;2000;Gold;Summer;2;Czech Republic|2000|Gold;
Czech Republic;2000;Silver;Summer;3;Czech Republic|2000|Silver;
Czech Republic;2002;Gold;Winter;1;Czech Republic|2002|Gold;
Czech Republic;2002;Silver;Winter;2;Czech Republic|2002|Silver;
Czech Republic;2004;Bronze;Summer;5;Czech Republic|2004|Bronze;
Czech Republic;2004;Gold;Summer;1;Czech Republic|2004|Gold;
Czech Republic;2004;Silver;Summer;3;Czech Republic|2004|Silver;
Czech Republic;2006;Bronze;Winter;1;Czech Republic|2006|Bronze;
Czech Republic;2006;Gold;Winter;1;Czech Republic|2006|Gold;
Czech Republic;2006;Silver;Winter;2;Czech Republic|2006|Silver;
Czech Republic;2008;Gold;Summer;3;Czech Republic|2008|Gold;
Czech Republic;2008;Silver;Summer;3;Czech Republic|2008|Silver;
Czech Republic;2010;Bronze;Winter;4;Czech Republic|2010|Bronze;
Czech Republic;2010;Gold;Winter;2;Czech Republic|2010|Gold;
Czech Republic;2012;Bronze;Summer;3;Czech Republic|2012|Bronze;
Czech Republic;2012;Gold;Summer;4;Czech Republic|2012|Gold;
Czech Republic;2012;Silver;Summer;3;Czech Republic|2012|Silver;
Czech Republic;2014;Bronze;Winter;2;Czech Republic|2014|Bronze;
Czech Republic;2014;Gold;Winter;2;Czech Republic|2014|Gold;
Czech Republic;2014;Silver;Winter;4;Czech Republic|2014|Silver;
Czech Republic;2016;Bronze;Summer;7;Czech Republic|2016|Bronze;
Czech Republic;2016;Gold;Summer;1;Czech Republic|2016|Gold;
Czech Republic;2016;Silver;Summer;2;Czech Republic|2016|Silver;
Denmark;1896;Bronze;Summer;3;Denmark|1896|Bronze;
Denmark;1896;Gold;Summer;1;Denmark|1896|Gold;
Denmark;1896;Silver;Summer;2;Denmark|1896|Silver;
Denmark;1900;Bronze;Summer;2;Denmark|1900|Bronze;
Denmark;1900;Gold;Summer;2;Denmark|1900|Gold;
Denmark;1900;Silver;Summer;3;Denmark|1900|Silver;
Denmark;1906;Bronze;Summer;1;Denmark|1906|Bronze;
Denmark;1906;Gold;Summer;3;Denmark|1906|Gold;
Denmark;1906;Silver;Summer;2;Denmark|1906|Silver;
Denmark;1908;Bronze;Summer;3;Denmark|1908|Bronze;
Denmark;1908;Silver;Summer;2;Denmark|1908|Silver;
Denmark;1912;Bronze;Summer;5;Denmark|1912|Bronze;
Denmark;1912;Gold;Summer;1;Denmark|1912|Gold;
Denmark;1912;Silver;Summer;6;Denmark|1912|Silver;
Denmark;1920;Bronze;Summer;1;Denmark|1920|Bronze;
Denmark;1920;Gold;Summer;3;Denmark|1920|Gold;
Denmark;1920;Silver;Summer;9;Denmark|1920|Silver;
Denmark;1924;Bronze;Summer;3;Denmark|1924|Bronze;
Denmark;1924;Gold;Summer;2;Denmark|1924|Gold;
Denmark;1924;Silver;Summer;6;Denmark|1924|Silver;
Denmark;1928;Bronze;Summer;4;Denmark|1928|Bronze;
Denmark;1928;Gold;Summer;3;Denmark|1928|Gold;
Denmark;1928;Silver;Summer;2;Denmark|1928|Silver;
Denmark;1932;Bronze;Summer;3;Denmark|1932|Bronze;
Denmark;1932;Silver;Summer;5;Denmark|1932|Silver;
Denmark;1936;Bronze;Summer;3;Denmark|1936|Bronze;
Denmark;1936;Silver;Summer;2;Denmark|1936|Silver;
Denmark;1948;Bronze;Summer;9;Denmark|1948|Bronze;
Denmark;1948;Gold;Summer;5;Denmark|1948|Gold;
Denmark;1948;Silver;Summer;8;Denmark|1948|Silver;
Denmark;1952;Bronze;Summer;3;Denmark|1952|Bronze;
Denmark;1952;Gold;Summer;2;Denmark|1952|Gold;
Denmark;1952;Silver;Summer;1;Denmark|1952|Silver;
Denmark;1956;Bronze;Summer;1;Denmark|1956|Bronze;
